title,url,weight,Processor manufacturer,Processor model,Processor series,min hertz, max hertz,cach mem,RAM,internal storage,internal_storage_hdd,internal storage type,GPU manufacturer,GPU model,GPU memory,screen size,screen refresh rate,battery,price
لپ تاپ 15.6 اینچی ایسوس مدل TUF Gaming F15 FX506HF-HN714-i5 11400H 32GB 1SSD RTX2050 - کاستوم شده,https://www.digikala.com/product/dkp-15907190/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-tuf-gaming-f15-fx506hf-hn714-i5-11400h-32gb-1ssd-rtx2050-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,2.3,Intel,11400H,Core i5,2.7,4.5,12,DDR4 ,1024,0,SSD ,NVIDIA ,GeForce RTX 2050 ,4,15.6,16,48,47400000
لپ تاپ 15.6 اینچی ایسوس مدل TUF Gaming F15 FX507ZC4-HN153-i7 12700H 24GB 1SSD RTX3050 - کاستوم شده,https://www.digikala.com/product/dkp-14794934/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-tuf-gaming-f15-fx507zc4-hn153-i7-12700h-24gb-1ssd-rtx3050-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,2.2,Intel,12700H,Core i7,2.3,4.7,24,DDR4 ,1024,0,SSD ,NVIDIA ,GeForce RTX 3050 ,4,15.6,144,56,65990000
لپ تاپ 15.6 اینچی ایسوس مدل Vivobook A1504VA-NJ537-i5 1335U 40GB 1SSD W - کاستوم شده,https://www.digikala.com/product/dkp-14598521/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-a1504va-nj537-i5-1335u-40gb-1ssd-w-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.7,Intel,1335U,Core i5,1.3,4.6,12,DDR4 ,1024,0,SSD ,Intel ,Iris Xe ,0,15.6,60,42,40190000
لپ تاپ 14 اینچی ایسوس مدل ExpertBook B3 Flip B3402FB-EC0971-i7 1255U 24GB 1SSD - کاستوم شده,https://www.digikala.com/product/dkp-14555533/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-14-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-expertbook-b3-flip-b3402fb-ec0971-i7-1255u-24gb-1ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.61,Intel,1255U,Core i7,1.7,4.7,12,DDR4 ,1024,0,SSD ,Intel ,Iris Xe ,0,14,60,50,50300000
لپ تاپ 16 اینچی لنوو مدل LOQ 16IRH8-i7 13620H 16GB 512SSD RTX4060 W,https://www.digikala.com/product/dkp-14964815/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-16-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-loq-16irh8-i7-13620h-16gb-512ssd-rtx4060-w/,2.6,Intel,13620H,Core i7,2.4,4.9,24,DDR5 ,512,0,SSD ,NVIDIA ,GeForce RTX 4060 ,8,16,144,60,76140000
لپ تاپ 16.1 اینچی اچ‌ پی مدل Victus 16 Gaming R0046-i7 13700H 32GB 2SSD RTX4060,https://www.digikala.com/product/dkp-14689099/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-161-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DA%86-%D9%BE%DB%8C-%D9%85%D8%AF%D9%84-victus-16-gaming-r0046-i7-13700h-32gb-2ssd-rtx4060/,2.3,Intel,13700H,Core i7,1.8,5,24,DDR5 ,2048,0,SSD ,NVIDIA ,GeForce RTX 4060 ,8,16.1,144,65,88790000
لپ تاپ 14 اینچی ایسوس مدل Vivobook 14 M415D-TH31-CB-R3 3250U 8GB 128SSD - کاستوم شده,https://www.digikala.com/product/dkp-14188429/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-14-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-14-m415d-th31-cb-r3-3250u-8gb-128ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87-clone-1-of-14185568/,1.6,AMD,3250U,Ryzen 3,2.6,3.5,4,DDR4 ,128,0,SSD ,AMD ,Radeon Graphics ,0,14,60,37,20990000
لپ تاپ 15.6 اینچی ایسوس مدل TUF Gaming F15 FX507ZC4-HN057-i5 12500H 16GB 1SSD RTX3050 - کاستوم شده,https://www.digikala.com/product/dkp-14583134/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-tuf-gaming-f15-fx507zc4-hn057-i5-12500h-16gb-1ssd-rtx3050-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,2.2,Intel,12500H,Core i5,2.5,4.5,18,DDR4 ,1024,0,SSD ,NVIDIA ,GeForce RTX 3050 ,4,15.6,144,56,48170000
لپ تاپ 17.3 اینچی ایسوس مدل TUF Gaming F17 Fx707VV4-HX179-i7 13700H 16GB 1SSD RTX4060,https://www.digikala.com/product/dkp-14599052/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-173-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-tuf-gaming-f17-fx707vv4-hx179-i7-13700h-16gb-1ssd-rtx4060/,2.6,Intel,13700H,Core i7,1.8,5,24,DDR4 ,1024,0,SSD ,NVIDIA ,GeForce RTX 4060 ,8,17.3,144,90,86900000
لپ تاپ 15.6 اینچی لنوو مدل V15 G2 IJL-Celeron N4500 4GB 512SSD 1HDD - کاستوم شده,https://www.digikala.com/product/dkp-14212892/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-v15-g2-ijl-celeron-n4500-4gb-512ssd-1hdd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87-clone-1-of-14208528/,1.7,Intel,N4500,Celeron,1.1,2.8,4,DDR4 ,512,1024,هیبریدی ,Intel ,UHD Graphics ,0,15.6,60,38,16080000
لپ تاپ 15.6 اینچ لنوو مدل IdeaPad 3 15IAU7-i5 1235U 16GB 512SSD W - کاستوم شده,https://www.digikala.com/product/dkp-14341461/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-ideapad-3-15iau7-i5-1235u-16gb-512ssd-w-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.63,Intel,1235U,Core i5,0.9,4.4,12,DDR4 ,512,0,SSD ,Intel ,Iris Xe ,0,15.6,60,38,33444000
لپ تاپ 15.6 اینچی دل مدل G15 5515 A,https://www.digikala.com/product/dkp-7421080/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%AF%D9%84-%D9%85%D8%AF%D9%84-g15-5515-a/,2.5,AMD,5800H,Ryzen 7,4.4,4.4,16,DDR4 ,1024,0,SSD ,NVIDIA ,RTX 3050 TI ,4,15.6,120,56,61499000
لپ تاپ 15.6 اینچی ایسوس مدل Vivobook 15 F1504VA-NJ822-i5 1335U 16GB 512SSD - کاستوم شده,https://www.digikala.com/product/dkp-15217155/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-15-f1504va-nj822-i5-1335u-16gb-512ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.8,Intel,1335U,Core i5,1.3,4.6,12,DDR4 ,512,0,SSD ,Intel ,Iris Xe ,0,15.6,60,42,33400000
لپ تاپ 15.6 اینچی لنوو مدل LOQ 15IRH8-i7 13620H 32GB 1SSD RTX4050 - کاستوم شده,https://www.digikala.com/product/dkp-15115031/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-loq-15irh8-i7-13620h-32gb-1ssd-rtx4050-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,2.4,Intel,13620H,Core i7,1.8,4.9,24,DDR5 ,1024,0,SSD ,NVIDIA ,GeForce RTX 4050 ,6,15.6,144,60,65999000
لپ تاپ 15.6 اینچی لنوو مدل IdeaPad 5 15IAL7-i7 1255U 16GB 1SSD MX550,https://www.digikala.com/product/dkp-10321375/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-ideapad-5-15ial7-i7-16gb-1t-2gb/,1.85,Intel,1255U,Core i7,2.1,4.1,12,DDR4 ,1024,0,SSD ,NVIDIA ,GeForce MX550 ,2,15.6,60,76,39491860
لپ تاپ 15.6 اینچی لنوو مدل IdeaPad Slim 3 15IRH8-i7 13620H 16GB 512SSD,https://www.digikala.com/product/dkp-15071609/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-ideapad-slim-3-15irh8-i7-13620h-16gb-512ssd-w-clone-1-of-14320248/,1.62,Intel,13620H,Core i7,1.8,4.9,24,LPDDR5 ,512,0,SSD ,Intel ,UHD Graphics ,0,15.6,60,47,35900000
لپ تاپ 15.6 اینچی ام اس آی مدل Cyborg 15 A12VF-043US-i7 12650H 8GB 512SSD RTX4060,https://www.digikala.com/product/dkp-12956781/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%D9%85-%D8%A7%D8%B3-%D8%A2%DB%8C-%D9%85%D8%AF%D9%84-cyborg-15-a12vf-043us-i7-12650h-8gb-512ssd-rtx4060/,1.98,Intel,12650H,Core i7,2.3,4.7,24,DDR5 ,512,0,SSD ,NVIDIA ,GeForce RTX 4060 ,8,15.6,144,53.5,72000000
لپ تاپ 16 اینچی لنوو مدل LOQ 16IRH8-i7 13620H 16GB 512SSD RTX4050,https://www.digikala.com/product/dkp-12573854/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-16-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-loq-16irh8-i7-13620h-16gb-512ssd-rtx4050/,2.6,Intel,13620H,Core i7,2.4,4.9,24,DDR5 ,512,0,SSD ,NVIDIA ,GeForce RTX 4050 ,6,16,144,60,58000000
لپ تاپ 15.6 اینچی دل مدل Vostro 3520-i7 64GB 1SSD MX550 - کاستوم شده,https://www.digikala.com/product/dkp-12588311/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%AF%D9%84-%D9%85%D8%AF%D9%84-vostro-3520-i7-64gb-1gb-mx550-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.89,Intel,1255U,Core i7,3.5,4.7,12,DDR4 ,1024,0,SSD ,NVIDIA ,GeForce MX550 GDDR6 ,2,15.6,120,56,53900000
لپ تاپ 16 اینچی لنوو مدل LOQ 16IRH8- i5 16GB 1TB SSD RTX4050- کاستوم شده,https://www.digikala.com/product/dkp-13400895/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-16-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-loq-16irh8-i5-16gb-1tb-ssd-rtx4050-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,2.6,Intel,13620H,Core i7,2.4,4.9,24,DDR5 ,1024,0,SSD ,NVIDIA ,GeForce  RTX 4050 ,6,16,144,60,63999000
لپ تاپ 15.0 اینچی دل مدل G15 5525 C - R5 6600H 16GB 500SSD RTX3050,https://www.digikala.com/product/dkp-13130996/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-150-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%AF%D9%84-%D9%85%D8%AF%D9%84-g15-5525-c-r5-16gb-500ssd-rtx3050/,2.5,AMD,6600H,Ryzen 5,1.7,4.5,16,DDR5 ,500,0,SSD ,NVIDIA ,GEFORCE NVIDIA RTX 3050 ,4,15,120,56,52999000
لپ تاپ 16 اینچی ایسوس مدل ROG Strix G16 G614JV-N3075-i7 13650HX 16GB 1SSD RTX4060 - کاستوم شده,https://www.digikala.com/product/dkp-13431259/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-16-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-rog-strix-g16-g614jv-n3075-i7-16gb-1ssd-rtx4060-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,2.5,Intel,13650HX,Core i7,3.6,4.9,24,DDR5 ,1024,0,SSD ,NVIDIA ,GeForce RTX 4060 ,8,16,165,90,97700000
لپ تاپ 13.3 اینچی لنوو مدل ThinkPad L13 Gen 2-i3 8GB 128SSD,https://www.digikala.com/product/dkp-13434075/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-133-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-thinkpad-l13-gen-2-i3-8gb-128ssd/,1.39,Intel,1115G4,Core i3,1.7,3,6,DDR4 ,128,0,SSD ,Intel ,UHD ,0,13.3,60,46,29500000
لپ تاپ 16 اینچی لنوو مدل Legion Pro 5 16IRX8- i9 32GB 1TB SSD- کاستوم شده,https://www.digikala.com/product/dkp-13434614/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-16-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-legion-pro-5-16irx8-i9-32gb-1tb-ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,2.55,Intel,13900HX,Core i9,2.2,5.4,36,DDR5 ,1024,0,SSD ,NVIDIA ,GeForce RTX4060 ,8,16,165,80,95999000
لپ تاپ 15.6 اینچی ایسوس مدل B1502CBA-EJ0550-i5 8GB 512SSD,https://www.digikala.com/product/dkp-13395820/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-b1502cba-ej0550-i5-8gb-1ssd/,1.69,Intel,1235U,Core i5,1.3,4.4,12,DDR4 ,512,0,SSD ,Intel ,UHD ,0,15.6,60,42,33000000
لپ تاپ 15.6 اینچی لنوو مدل LOQ 15IRH8-i5 13420H 8GB 1SSD RTX3050 W,https://www.digikala.com/product/dkp-13190285/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-loq-15irh8-i5-13420h-8gb-1ssd-rtx3050-w/,2.4,Intel,13420H,Core i5,2.1,4.6,12,DDR5 ,1024,0,SSD ,NVIDIA ,GeForce RTX 3050 ,6,15.6,300,60,51900000
لپ تاپ 15.6 اینچی لنوو مدل LOQ 15IRH8-i5 8GB 512SSD RTX3050 W,https://www.digikala.com/product/dkp-13276529/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-loq-15irh8-i5-8gb-1ssd-rtx3050-w-clone-1-of-13190285/,2.4,Intel,13420H,Core i5,2.1,4.6,12,DDR5 ,512,0,SSD ,NVIDIA ,GeForce RTX 3050 ,6,15.6,300,60,49350000
لپ تاپ 15.6 اینچی ام اس آی مدل Cyborg 15 A12VF-043US-i7 12650H 8GB 512SSD RTX4060,https://www.digikala.com/product/dkp-12956781/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%D9%85-%D8%A7%D8%B3-%D8%A2%DB%8C-%D9%85%D8%AF%D9%84-cyborg-15-a12vf-043us-i7-12650h-8gb-512ssd-rtx4060/,1.98,Intel,12650H,Core i7,2.3,4.7,24,DDR5 ,512,0,SSD ,NVIDIA ,GeForce RTX 4060 ,8,15.6,144,53.5,72000000
لپ تاپ 15.6 اینچی لنوو مدل IdeaPad Slim 3 15IRH8-i7 13620H 16GB 512SSD,https://www.digikala.com/product/dkp-15071609/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-ideapad-slim-3-15irh8-i7-13620h-16gb-512ssd-w-clone-1-of-14320248/,1.62,Intel,13620H,Core i7,1.8,4.9,24,LPDDR5 ,512,0,SSD ,Intel ,UHD Graphics ,0,15.6,60,47,35900000
لپ تاپ 15.6 اینچی دل مدل Vostro 3520-i7 16GB 1GB MX550 - کاستوم شده,https://www.digikala.com/product/dkp-13130236/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%AF%D9%84-%D9%85%D8%AF%D9%84-vostro-3520-i7-8gb-512gb-mx550-clone-1-of-10760815/,1.89,Intel,1255U,Core i7,1.7,4.7,12,DDR4 ,1024,0,SSD ,NVIDIA ,GeForce MX550 GDDR6 ,2,15.6,120,54,45600000
لپ تاپ 15.6 اینچی ایسوس مدل ExpertBook B1 B1502CB-BQ0561-i5 24GB 512SSD - کاستوم شده,https://www.digikala.com/product/dkp-13119205/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-expertbook-b1-b1502cb-bq0561-i5-16gb-512ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87-clone-1-of-13118999/,1.69,Intel,1235U,Core i5,1.3,4.4,12,DDR4 ,512,0,SSD ,Intel ,UHD Graphics ,0,15.6,60,42,35790000
لپ تاپ 15.6 اینچی ایسوس مدل FX507ZC4-HN081-i5 8GB 512SSD RTX3050,https://www.digikala.com/product/dkp-13374851/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-fx507zc4-hn081-i5-8gb-512ssd-rtx3050/,2.2,Intel,12500H,Core i5,2.5,4.5,18,DDR4 ,512,0,SSD ,NVIDIA ,GeForce RTX3050 ,4,15.6,144,56,45590000
لپ تاپ 15.6 اینچی ایسوس مدل FX507VU4-LP058- i7 16GB 1TB SSD RTX 4050- کاستوم شده,https://www.digikala.com/product/dkp-13365933/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-fx507vu4-lp058-i7-16gb-1tb-ssd-rtx-4050-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,2.2,Intel,,Core i7,2.6,5.4,24,DDR4 ,1024,0,SSD ,NVIDIA ,GeForce RTX4050 ,6,15.6,144,90,75999000
لپ تاپ 15.6 اینچی ایسوس مدل FX507VU4-LP058- i7 32GB 1TB SSD RTX 4050- کاستوم شده,https://www.digikala.com/product/dkp-13366546/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-fx507vu4-lp058-i7-32gb-1tb-ssd-rtx-4050-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,2.2,Intel,13700H,Core i7,2.6,5.4,24,DDR4 ,1024,0,SSD ,NVIDIA ,GeForce RTX4050 ,6,15.6,144,90,77999000
لپ تاپ 15.6 اینچی ایسوس مدل Vivobook X1504VA-NJ005W-i5 1335U 12GB 1SSD W - کاستوم شده,https://www.digikala.com/product/dkp-13834102/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-x1504va-nj005w-i5-1335u-12gb-1ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.7,Intel,1335U,Core i5,1.7,4.6,12,DDR4 ,1024,0,SSD ,Intel ,Iris Xe ,0,15.6,60,42,35970000
لپ تاپ 16 اینچی ام اس آی مدل Stealth 16 Studio A13VF-i7 13700H 32GB 2SSD RTX4060,https://www.digikala.com/product/dkp-13834365/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-16-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%D9%85-%D8%A7%D8%B3-%D8%A2%DB%8C-%D9%85%D8%AF%D9%84-stealth-16-studio-a13vf-i7-13700h-32gb-2ssd-rtx4060-clone-1-of-13810546/,1.9,Intel,13700H,Core i7,2.4,5,24,DDR5 ,2048,0,SSD ,NVIDIA ,GeForce RTX 4060 ,8,16,240,99.9,135500000
لپ تاپ 15.6 اینچی اچ پی مدل G9 225-R7 5825U 32GB 1SSD - کاستوم شده,https://www.digikala.com/product/dkp-13856179/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DA%86-%D9%BE%DB%8C-%D9%85%D8%AF%D9%84-g9-225-r7-5825u-32gb-1ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87-clone-1-of-13854716/,1.9,AMD,5825U,Ryzen 7,2,4.5,16,DDR4 ,1024,0,SSD ,AMD ,Radeon ,0,15.6,60,41,34500000
لپ تاپ 15.6 اینچی ایسوس مدل Vivobook 15 X1502ZA-EJ1426-i5 12500H 12GB 256SSD - کاستوم شده,https://www.digikala.com/product/dkp-13953633/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-15-x1502za-ej1426-i5-12500h-16gb-1ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.7,Intel,12500H,Core i5,2.5,4.5,18,DDR4 ,256,0,SSD ,Intel ,Iris Xe ,0,15.6,60,42,28590000
لپ تاپ 15.6 اینچی اچ‌ پی مدل HP 15 FD0245NIA-i5 1335U 16GB 1SSD MX550 - کاستوم شده,https://www.digikala.com/product/dkp-13955920/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DA%86-%D9%BE%DB%8C-%D9%85%D8%AF%D9%84-hp-15-fd0245nia-i5-1335u-16gb-1ssd-mx550-2gb-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87-clone-1-of-13954453/,1.59,Intel,1335U,Core i5,1.7,4.6,12,DDR4 ,1024,0,SSD ,NVIDIA ,GeForce MX550 ,2,15.6,60,41,38300000
لپ تاپ 15.6 اینچی ایسوس مدل Vivobook 15 X1502ZA-EJ1426-i5 12500H 16GB 1SSD - کاستوم شده,https://www.digikala.com/product/dkp-13956593/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-15-x1502za-ej1426-i5-12500h-16gb-1ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87-clone-1-of-13953633/,1.7,Intel,12500H,Core i5,2.5,4.5,18,DDR4 ,1024,0,SSD ,Intel ,Iris Xe ,0,15.6,60,42,31590000
لپ تاپ 16 اینچی ام اس آی مدل Prestige 16 AI Evo B1MG-Core Ultra 7 155H 32GB 1SSD,https://www.digikala.com/product/dkp-14671767/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-16-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%D9%85-%D8%A7%D8%B3-%D8%A2%DB%8C-%D9%85%D8%AF%D9%84-prestige-16-ai-evo-b1mg-core-ultra-7-155h-32gb-1ssd/,1.5,Intel,155H,Core Ultra 7,1.4,4.8,24,LPDDR5 ,1024,0,SSD ,Intel ,Intel Arc Graphics ,0,16,120,99.9,88799000
لپ تاپ 15.6 اینچی ایسوس مدل TUF Gaming F15 FX507ZC4-HN087-i5 12500H 32GB 512SSD RTX3050 - کاستوم شده,https://www.digikala.com/product/dkp-15400762/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-tuf-gaming-f15-fx507zc4-hn087-i5-12500h-32gb-512ssd-rtx3050-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,2.2,Intel,12500H,Core i5,1.8,4.5,18,DDR4 ,512,0,SSD ,NVIDIA ,GeForce RTX 3050 ,4,15.6,144,90,48950000
